-4100000,-4000000,-900000,-800000
-4100000,-4000000,-800000,-700000
-4100000,-4000000,-700000,-600000
-4100000,-4000000,-600000,-500000
-4100000,-4000000,-500000,-400000
-4100000,-4000000,-400000,-300000
-4100000,-4000000,-300000,-200000
-4100000,-4000000,-200000,-100000
-4100000,-4000000,-100000,0
-4100000,-4000000,0,100000
-4100000,-4000000,100000,200000
-4100000,-4000000,200000,300000
-4100000,-4000000,300000,400000
-4100000,-4000000,400000,500000
-4100000,-4000000,500000,600000
-4100000,-4000000,600000,700000
-4100000,-4000000,700000,800000
-4100000,-4000000,800000,900000
-4100000,-4000000,900000,1000000
-4100000,-4000000,1000000,1100000
-4100000,-4000000,1100000,1200000
-4100000,-4000000,1200000,1300000
-4100000,-4000000,1300000,1400000
-4100000,-4000000,1400000,1500000
-4100000,-4000000,1500000,1600000
-4100000,-4000000,1600000,1700000
-4100000,-4000000,1700000,1800000
-4100000,-4000000,1800000,1900000
-4000000,-3900000,-900000,-800000
-4000000,-3900000,-800000,-700000
-4000000,-3900000,-700000,-600000
-4000000,-3900000,-600000,-500000
-4000000,-3900000,-500000,-400000
-4000000,-3900000,-400000,-300000
-4000000,-3900000,-300000,-200000
-4000000,-3900000,-200000,-100000
-4000000,-3900000,-100000,0
-4000000,-3900000,0,100000
-4000000,-3900000,100000,200000
-4000000,-3900000,200000,300000
-4000000,-3900000,300000,400000
-4000000,-3900000,400000,500000
-4000000,-3900000,500000,600000
-4000000,-3900000,600000,700000
-4000000,-3900000,700000,800000
-4000000,-3900000,800000,900000
-4000000,-3900000,900000,1000000
-4000000,-3900000,1000000,1100000
-4000000,-3900000,1100000,1200000
-4000000,-3900000,1200000,1300000
-4000000,-3900000,1300000,1400000
-4000000,-3900000,1400000,1500000
-4000000,-3900000,1500000,1600000
-4000000,-3900000,1600000,1700000
-4000000,-3900000,1700000,1800000
-4000000,-3900000,1800000,1900000
-3900000,-3800000,-900000,-800000
-3900000,-3800000,-800000,-700000
-3900000,-3800000,-700000,-600000
-3900000,-3800000,-600000,-500000
-3900000,-3800000,-500000,-400000
